Sensor 0,100,2018-12-23T11:57:56,65.43560937018086
Sensor 1,100,2018-12-23T11:57:56,59.86752091198278
Sensor 2,100,2018-12-23T11:57:56,67.49521201427075
Sensor 3,100,2018-12-23T11:57:56,65.99168554078197
Sensor 4,100,2018-12-23T11:57:56,57.03075301767901
Sensor 5,100,2018-12-23T11:57:56,67.00528561030573
Sensor 6,100,2018-12-23T11:57:56,55.35669424734022
Sensor 7,100,2018-12-23T11:57:56,69.58892551141957
Sensor 8,100,2018-12-23T11:57:56,61.03386606883267
Sensor 0,100,2018-12-23T11:57:56,65.37165184831228
Sensor 1,100,2018-12-23T11:57:56,59.63400691762179
Sensor 2,100,2018-12-23T11:57:56,67.43380942551569
Sensor 3,100,2018-12-23T11:57:56,65.82217494775212
Sensor 4,100,2018-12-23T11:57:56,57.132653857962644
Sensor 5,100,2018-12-23T11:57:56,67.04717276044546
Sensor 6,100,2018-12-23T11:57:56,55.275983521178816
Sensor 7,100,2018-12-23T11:57:56,69.38422598975502
Sensor 8,100,2018-12-23T11:57:56,60.97923578409178
Sensor 0,100,2018-12-23T11:57:56,65.5545323382261
Sensor 1,100,2018-12-23T11:57:56,59.639868951105974
Sensor 2,100,2018-12-23T11:57:56,67.43980665233983
Sensor 3,100,2018-12-23T11:57:56,65.88372173895807
Sensor 4,100,2018-12-23T11:57:56,56.95047318212323
Sensor 5,100,2018-12-23T11:57:56,67.0368967456853
Sensor 6,100,2018-12-23T11:57:56,55.22857027865978
Sensor 7,100,2018-12-23T11:57:56,69.36826769334013
Sensor 8,100,2018-12-23T11:57:56,61.16763987338071
Sensor 0,100,2018-12-23T11:57:56,65.5434892793075
Sensor 1,100,2018-12-23T11:57:56,59.922530034885234
Sensor 2,100,2018-12-23T11:57:56,67.45182085229348
Sensor 3,100,2018-12-23T11:57:56,65.92020286669974
Sensor 4,100,2018-12-23T11:57:56,57.02923545884135
Sensor 5,100,2018-12-23T11:57:56,67.07921553673688
Sensor 6,100,2018-12-23T11:57:56,55.36372175471258
Sensor 7,100,2018-12-23T11:57:56,69.67694621487698
Sensor 8,100,2018-12-23T11:57:56,61.22750715739395
