Sensor 0,100,2018-10-18T11:57:56,66.36561133311487
Sensor 1,100,2018-10-18T11:57:56,56.31044487442561
Sensor 2,100,2018-10-18T11:57:56,66.87963166746188
Sensor 3,100,2018-10-18T11:57:56,67.96297455571093
Sensor 4,100,2018-10-18T11:57:56,61.253893113362
Sensor 5,100,2018-10-18T11:57:56,69.95829099069795
Sensor 6,100,2018-10-18T11:57:56,54.82701279947129
Sensor 7,100,2018-10-18T11:57:56,70.58121034344593
Sensor 8,100,2018-10-18T11:57:56,62.06681155064236
Sensor 0,100,2018-10-18T11:57:56,66.34783754363387
Sensor 1,100,2018-10-18T11:57:56,56.38479559462723
Sensor 2,100,2018-10-18T11:57:56,66.90847152529008
Sensor 3,100,2018-10-18T11:57:56,68.04825764990059
Sensor 4,100,2018-10-18T11:57:56,61.082912833162574
Sensor 5,100,2018-10-18T11:57:56,69.96476618511078
Sensor 6,100,2018-10-18T11:57:56,54.76100613967014
Sensor 7,100,2018-10-18T11:57:56,70.74128375158995
Sensor 8,100,2018-10-18T11:57:56,61.99321929254107
Sensor 0,100,2018-10-18T11:57:56,66.16535288136527
Sensor 1,100,2018-10-18T11:57:56,56.245568817136615
Sensor 2,100,2018-10-18T11:57:56,67.03646186152271
Sensor 3,100,2018-10-18T11:57:56,68.38886901559971
Sensor 4,100,2018-10-18T11:57:56,60.955437431113396
Sensor 5,100,2018-10-18T11:57:56,69.7362090020714
Sensor 6,100,2018-10-18T11:57:56,54.73233000600541
Sensor 7,100,2018-10-18T11:57:56,70.91420906910264
Sensor 8,100,2018-10-18T11:57:56,61.96759274291826
Sensor 0,100,2018-10-18T11:57:56,66.20230045354236
Sensor 1,100,2018-10-18T11:57:56,56.208084472238255
Sensor 2,100,2018-10-18T11:57:56,67.08039769034293
Sensor 3,100,2018-10-18T11:57:56,68.42280681775098
Sensor 4,100,2018-10-18T11:57:56,60.919473349032664
Sensor 5,100,2018-10-18T11:57:56,69.7321675070924
Sensor 6,100,2018-10-18T11:57:56,54.793570553869536
Sensor 7,100,2018-10-18T11:57:56,71.06710939443484
Sensor 8,100,2018-10-18T11:57:56,62.01093149004745
