Sensor 0,100,2019-06-29T11:57:56,61.243815606920364
Sensor 1,100,2019-06-29T11:57:56,63.46141689167414
Sensor 2,100,2019-06-29T11:57:56,64.4861834767119
Sensor 3,100,2019-06-29T11:57:56,65.50276534924483
Sensor 4,100,2019-06-29T11:57:56,60.172908929701826
Sensor 5,100,2019-06-29T11:57:56,68.46936385722357
Sensor 6,100,2019-06-29T11:57:56,53.682175809003134
Sensor 7,100,2019-06-29T11:57:56,70.33137246172012
Sensor 8,100,2019-06-29T11:57:56,61.42386294604403
Sensor 0,100,2019-06-29T11:57:56,61.21023192754573
Sensor 1,100,2019-06-29T11:57:56,63.49687357627393
Sensor 2,100,2019-06-29T11:57:56,64.54008055890088
Sensor 3,100,2019-06-29T11:57:56,65.31857288495382
Sensor 4,100,2019-06-29T11:57:56,60.10234752413816
Sensor 5,100,2019-06-29T11:57:56,68.80088250321622
Sensor 6,100,2019-06-29T11:57:56,53.67244091955482
Sensor 7,100,2019-06-29T11:57:56,70.23506804318694
Sensor 8,100,2019-06-29T11:57:56,61.44106575120983
Sensor 0,100,2019-06-29T11:57:56,61.28020132687691
Sensor 0,200,2019-06-29T11:57:56,71.15250973637957
Sensor 0,300,2019-06-29T11:57:56,0
Sensor 1,100,2019-06-29T11:57:56,63.349199744155115
Sensor 1,200,2019-06-29T11:57:56,71.15727509134862
Sensor 1,300,2019-06-29T11:57:56,0
Sensor 2,100,2019-06-29T11:57:56,64.61253138089974
Sensor 2,200,2019-06-29T11:57:56,71.15683472044009
Sensor 2,300,2019-06-29T11:57:56,0
Sensor 3,100,2019-06-29T11:57:56,65.47572128768826
Sensor 3,200,2019-06-29T11:57:56,71.15472003118053
Sensor 3,300,2019-06-29T11:57:56,0
Sensor 4,100,2019-06-29T11:57:56,59.92509639747909
Sensor 4,200,2019-06-29T11:57:56,71.164851552719
Sensor 4,300,2019-06-29T11:57:56,0
Sensor 5,100,2019-06-29T11:57:56,68.74733813025823
Sensor 5,200,2019-06-29T11:57:56,71.15630731243645
Sensor 5,300,2019-06-29T11:57:56,0
Sensor 6,100,2019-06-29T11:57:56,53.842061318876
Sensor 6,200,2019-06-29T11:57:56,71.15889901140184
Sensor 6,300,2019-06-29T11:57:56,0
Sensor 7,100,2019-06-29T11:57:56,70.27824003327805
Sensor 7,200,2019-06-29T11:57:56,71.15663835313525
Sensor 7,300,2019-06-29T11:57:56,0
Sensor 8,100,2019-06-29T11:57:56,61.503657394872334
Sensor 8,200,2019-06-29T11:57:56,71.15825105863067
Sensor 8,300,2019-06-29T11:57:56,0
Sensor 0,100,2019-06-29T11:57:56,61.21092189943855
Sensor 1,100,2019-06-29T11:57:56,63.31621262259589
Sensor 2,100,2019-06-29T11:57:56,64.45818704492733
Sensor 3,100,2019-06-29T11:57:56,65.58144826300335
Sensor 4,100,2019-06-29T11:57:56,59.91841385141758
Sensor 5,100,2019-06-29T11:57:56,68.60514888626788
Sensor 6,100,2019-06-29T11:57:56,53.73815242226095
Sensor 7,100,2019-06-29T11:57:56,70.29907802157311
Sensor 8,100,2019-06-29T11:57:56,61.410981777888225
