Sensor 0,100,2018-07-06T11:57:56,65.06464889863204
Sensor 1,100,2018-07-06T11:57:56,59.53624952320594
Sensor 2,100,2018-07-06T11:57:56,66.22538541989485
Sensor 3,100,2018-07-06T11:57:56,65.21992243708905
Sensor 4,100,2018-07-06T11:57:56,63.48929712169215
Sensor 5,100,2018-07-06T11:57:56,67.26951484191024
Sensor 6,100,2018-07-06T11:57:56,55.102114305965024
Sensor 7,100,2018-07-06T11:57:56,67.40428637425903
Sensor 8,100,2018-07-06T11:57:56,64.332435556473
Sensor 0,100,2018-07-06T11:57:56,64.92412082493819
Sensor 1,100,2018-07-06T11:57:56,59.317548580168285
Sensor 2,100,2018-07-06T11:57:56,66.32583071901504
Sensor 3,100,2018-07-06T11:57:56,65.3214537537624
Sensor 4,100,2018-07-06T11:57:56,63.41486842773784
Sensor 5,100,2018-07-06T11:57:56,67.3176893494399
Sensor 6,100,2018-07-06T11:57:56,55.28192431440402
Sensor 7,100,2018-07-06T11:57:56,67.55115234044933
Sensor 8,100,2018-07-06T11:57:56,64.21751321403718
Sensor 0,100,2018-07-06T11:57:56,64.8175894972471
Sensor 1,100,2018-07-06T11:57:56,59.29647157150725
Sensor 2,100,2018-07-06T11:57:56,66.54225650583376
Sensor 3,100,2018-07-06T11:57:56,65.32888477179742
Sensor 4,100,2018-07-06T11:57:56,63.49583754445718
Sensor 5,100,2018-07-06T11:57:56,67.41978359067902
Sensor 6,100,2018-07-06T11:57:56,55.43832905642405
Sensor 7,100,2018-07-06T11:57:56,67.74677848985961
Sensor 8,100,2018-07-06T11:57:56,64.13641174748503
Sensor 0,100,2018-07-06T11:57:56,64.60192834300673
Sensor 1,100,2018-07-06T11:57:56,59.270074393666235
Sensor 2,100,2018-07-06T11:57:56,66.54462231009913
Sensor 3,100,2018-07-06T11:57:56,65.39491512691039
Sensor 4,100,2018-07-06T11:57:56,63.32872042187511
Sensor 5,100,2018-07-06T11:57:56,67.4437390295471
Sensor 6,100,2018-07-06T11:57:56,55.63351424875617
Sensor 7,100,2018-07-06T11:57:56,67.69216568714592
Sensor 8,100,2018-07-06T11:57:56,64.27209322662752
