Sensor 0,100,2018-10-14T11:57:56,65.50374752186141
Sensor 1,100,2018-10-14T11:57:56,56.4154253444719
Sensor 2,100,2018-10-14T11:57:56,67.82116884658197
Sensor 3,100,2018-10-14T11:57:56,68.24894768236071
Sensor 4,100,2018-10-14T11:57:56,61.656322741003876
Sensor 5,100,2018-10-14T11:57:56,69.33502159659007
Sensor 6,100,2018-10-14T11:57:56,55.501432726567735
Sensor 7,100,2018-10-14T11:57:56,70.47887881232201
Sensor 8,100,2018-10-14T11:57:56,61.16072168719693
Sensor 0,100,2018-10-14T11:57:56,65.6522458656159
Sensor 1,100,2018-10-14T11:57:56,56.42417259548554
Sensor 2,100,2018-10-14T11:57:56,68.0058577098561
Sensor 3,100,2018-10-14T11:57:56,68.04219361693494
Sensor 4,100,2018-10-14T11:57:56,61.67408110600651
Sensor 5,100,2018-10-14T11:57:56,69.41470765371825
Sensor 6,100,2018-10-14T11:57:56,55.538344195439315
Sensor 7,100,2018-10-14T11:57:56,70.39964870045831
Sensor 8,100,2018-10-14T11:57:56,61.11731458679436
Sensor 0,100,2018-10-14T11:57:56,65.912491229544
Sensor 0,200,2018-10-14T11:57:56,85.7489864060297
Sensor 0,300,2018-10-14T11:57:56,1
Sensor 1,100,2018-10-14T11:57:56,56.54735368996893
Sensor 1,200,2018-10-14T11:57:56,85.74790252108292
Sensor 1,300,2018-10-14T11:57:56,1
Sensor 2,100,2018-10-14T11:57:56,67.79113770381255
Sensor 2,200,2018-10-14T11:57:56,85.74733046884224
Sensor 2,300,2018-10-14T11:57:56,0
Sensor 3,100,2018-10-14T11:57:56,68.04144378156349
Sensor 3,200,2018-10-14T11:57:56,85.74739965568057
Sensor 3,300,2018-10-14T11:57:56,1
Sensor 4,100,2018-10-14T11:57:56,61.686054881221914
Sensor 4,200,2018-10-14T11:57:56,85.75304864243859
Sensor 4,300,2018-10-14T11:57:56,1
Sensor 5,100,2018-10-14T11:57:56,69.53613548131652
Sensor 5,200,2018-10-14T11:57:56,85.7476722535637
Sensor 5,300,2018-10-14T11:57:56,0
Sensor 6,100,2018-10-14T11:57:56,55.6076522766478
Sensor 6,200,2018-10-14T11:57:56,85.75077229552012
Sensor 6,300,2018-10-14T11:57:56,0
Sensor 7,100,2018-10-14T11:57:56,70.25997874095368
Sensor 7,200,2018-10-14T11:57:56,85.74881335449743
Sensor 7,300,2018-10-14T11:57:56,0
Sensor 8,100,2018-10-14T11:57:56,60.944868549764706
Sensor 8,200,2018-10-14T11:57:56,85.75003094190518
Sensor 8,300,2018-10-14T11:57:56,0
Sensor 0,100,2018-10-14T11:57:56,66.02935493661579
Sensor 1,100,2018-10-14T11:57:56,56.59081344412751
Sensor 2,100,2018-10-14T11:57:56,67.81156237139147
Sensor 3,100,2018-10-14T11:57:56,67.93631615405067
Sensor 4,100,2018-10-14T11:57:56,61.74253917995579
Sensor 5,100,2018-10-14T11:57:56,69.37987200665641
Sensor 6,100,2018-10-14T11:57:56,55.39812066483439
Sensor 7,100,2018-10-14T11:57:56,70.39630221886738
Sensor 8,100,2018-10-14T11:57:56,61.18409501967952
